Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,energy_dance,happy_dance,energy_loudness,acoustic_energy,dance_tempo,happiness_score,dancefloor_potential,chill_factor,energy_level,dance_category,tempo_category,mood,speech_to_music_ratio,energy_acoustic_ratio
1533,0.929,0.55,484627,0.249,0.828,5,0.258,-15.919,0,0.0325,121.37,4.0,0.296,0,I'm Glad There Is You,Bill Mobley,0.13695000000000002,0.1628,-3.9638310000000003,0.231321,66.7535,-0.04149999999999998,0.40923518708593826,0.7187069228423301,Low,Moderate,Fast,Sad,0.03920386007237636,0.26774193548387093
1534,0.623,0.47,394920,0.156,0.187,2,0.104,-17.036,1,0.0399,118.176,4.0,0.0591,0,Blue Ballad,Phil Woods,0.07332,0.027777,-2.6576160000000004,0.097188,55.542719999999996,-0.04694999999999999,0.3453595378059781,0.659062010775643,Low,Moderate,Medium,Sad,0.21223404255319148,0.25
1535,0.992,0.447,1004627,0.163,0.776,8,0.654,-14.835,1,0.0707,74.933,3.0,0.19,0,The Nearness of You,Joshua Redman,0.07286100000000001,0.08493,-2.418105,0.161696,33.495051000000004,-0.1775,0.2559638891480825,0.7573539697062112,Low,Moderate,Slow,Sad,0.09099099099099099,0.16414904330312186
1536,0.921,0.445,391707,0.223,0.884,3,0.131,-17.402,1,0.0374,110.821,4.0,0.22,0,It Never Entered my Mind,Mulgrew Miller,0.099235,0.0979,-3.8806460000000005,0.205383,49.315345,-0.128,0.34506177101800883,0.7397826573142218,Low,Moderate,Medium,Sad,0.04225988700564972,0.2418655097613883
1537,0.81,0.421,337733,0.0161,0.0021,2,0.0978,-25.358,0,0.0374,110.926,4.0,0.155,0,Blue in Green,Miles Davis,0.0067781,0.065255,-0.4082638,0.013041,46.699846,-0.11700000000000005,0.2682992193088862,0.8526276405408154,Low,Moderate,Medium,Sad,12.06451612903226,0.019852034525277434
1538,0.99,0.326,168667,0.0575,0.887,4,0.281,-16.5,1,0.0393,127.397,5.0,0.311,0,Where or When,Wynton Marsalis,0.018745,0.101386,-0.9487500000000001,0.056925,41.531422000000006,-0.1765,0.282451385648969,0.8087798617464674,Low,Not_Danceable,Fast,Sad,0.044256756756756756,0.058022199798183655
1539,0.87,0.446,492080,0.242,0.497,8,0.105,-14.152,1,0.0368,126.681,4.0,0.176,0,Count Your Blessings,Seamus Blake,0.107932,0.078496,-3.424784,0.21054,56.499726,-0.124,0.3825595160337159,0.6834107959743824,Low,Moderate,Fast,Sad,0.07389558232931727,0.27784156142365096
1540,0.823,0.526,322133,0.17,0.777,9,0.114,-13.089,0,0.0411,117.414,4.0,0.173,0,Good Morning Heartache,Scott Hamilton,0.08942000000000001,0.090998,-2.22513,0.13991,61.759764000000004,-0.061999999999999944,0.36721157973313434,0.6809379892243571,Low,Moderate,Medium,Sad,0.05282776349614395,0.2063106796116505
1541,0.965,0.445,396520,0.0978,0.915,3,0.121,-26.924,1,0.0397,117.283,4.0,0.172,0,Two Sleepy People,Marcus Gilmore,0.043521,0.07654,-2.6331672,0.09437699999999999,52.190935,-0.174,0.3158902553575316,0.892980461522822,Low,Moderate,Medium,Sad,0.04334061135371179,0.10124223602484472
1542,0.924,0.533,221733,0.148,0.932,0,0.112,-18.275,1,0.0329,63.637,4.0,0.103,0,Can't Help Loving,Beegie Adair,0.078884,0.054899,-2.7046999999999994,0.136752,33.918521000000005,-0.14400000000000002,0.2576716742869584,0.7746573142218156,Low,Moderate,Slow,Sad,0.035262593783494105,0.15999999999999998
1543,0.761,0.383,447280,0.131,0.194,7,0.0973,-17.764,1,0.033,98.606,4.0,0.0999,0,The Nearness Of You,Bill Charlap,0.050173,0.0382617,-2.327084,0.099691,37.766098,-0.13905,0.26998306429037977,0.7207959743824336,Low,Not_Danceable,Medium,Sad,0.16923076923076924,0.17191601049868768
1544,0.846,0.569,282320,0.117,0.852,5,0.0978,-22.741,1,0.0446,60.483,4.0,0.102,0,When Sunny Gets Blue,McCoy Tyner,0.066573,0.05803799999999999,-2.6606970000000003,0.098982,34.414826999999995,-0.08750000000000002,0.2532071164193959,0.8043906678865508,Low,Moderate,Slow,Sad,0.05228604923798359,0.13813459268004724
1545,0.961,0.484,389893,0.0291,0.474,10,0.115,-23.363,1,0.0459,98.434,4.0,0.38,0,Blue and Sentimental,Julian Dash,0.0140844,0.18392,-0.6798633000000001,0.0279651,47.642056,-0.04849999999999999,0.2693487045504028,0.8783470671952832,Low,Moderate,Medium,Neutral,0.09663157894736843,0.03024948024948025
1546,0.986,0.388,232046,0.0354,0.956,7,0.178,-25.766,1,0.0421,143.514,4.0,0.192,0,Almas vaggvisa,Jan Lundgren Trio,0.013735200000000001,0.074496,-0.9121163999999999,0.0349044,55.683432,-0.20299999999999996,0.3270820596559983,0.9090085798515807,Low,Not_Danceable,Very_Fast,Sad,0.04399164054336468,0.035866261398176294
1547,0.857,0.364,317946,0.114,0.635,1,0.0839,-16.552,1,0.0333,117.715,3.0,0.0581,0,Before It's Time To Say Goodbye,Kenny Garrett,0.041496,0.021148399999999998,-1.886928,0.09769800000000001,42.84826,-0.21745,0.29513004261142733,0.7461418115279047,Low,Not_Danceable,Medium,Sad,0.05235849056603774,0.13286713286713286
1548,0.967,0.539,294667,0.0678,0.168,0,0.114,-18.039,1,0.0468,124.105,4.0,0.257,0,Autumn Nocturne,Lou Donaldson,0.0365442,0.138523,-1.2230442000000001,0.0655626,66.892595,-0.08549999999999996,0.35048522907530094,0.8133248754701636,Low,Moderate,Fast,Sad,0.27692307692307694,0.07004132231404958
1549,0.971,0.45,289693,0.0437,0.88,10,0.0948,-29.46,1,0.0374,63.938,4.0,0.0906,0,Eleanor,Hank Jones,0.019665000000000002,0.04077,-1.2874020000000002,0.042432700000000004,28.772100000000002,-0.2152,0.1958234704985848,0.9387940124021551,Low,Moderate,Slow,Sad,0.04245175936435869,0.04495884773662552
1550,0.886,0.386,348533,0.125,0.878,9,0.189,-19.892,0,0.0572,78.553,3.0,0.132,0,Angel Eyes,"Tommy Flanagan, Ron Carter & Tony Williams",0.04825,0.050952000000000004,-2.4865,0.11075,30.321458,-0.184,0.23000099530341203,0.786095252617668,Low,Not_Danceable,Slow,Sad,0.06507394766780432,0.14092446448703494
1551,0.868,0.42,336373,0.105,0.587,6,0.0957,-20.502,1,0.035,99.873,4.0,0.108,0,Good Morning.Goodbye,Dan Cray Trio,0.04409999999999999,0.04536,-2.15271,0.09114,41.94666,-0.16999999999999998,0.2761127181114118,0.7929629968486327,Low,Moderate,Medium,Sad,0.059523809523809534,0.12082853855005754
1552,0.971,0.428,294587,0.212,0.73,0,0.169,-15.442,0,0.032,98.096,3.0,0.312,0,Doubts 2,Ibrahim Maalouf,0.090736,0.133536,-3.273704,0.20585199999999998,41.985088,-0.11549999999999999,0.3109916487823085,0.7401912168344006,Low,Moderate,Medium,Sad,0.04377564979480164,0.21810699588477367
1553,0.96,0.32,325400,0.156,0.904,2,0.0775,-12.258,1,0.033,159.618,3.0,0.0623,0,The Last Goodbye,Nicholas Payton,0.04992,0.019936000000000002,-1.912248,0.14976,51.07776,-0.28884999999999994,0.375920795620665,0.7228236250889498,Low,Not_Danceable,Very_Fast,Sad,0.036464088397790057,0.16233090530697192
1554,0.96,0.411,246067,0.0416,0.925,1,0.064,-23.23,1,0.0414,97.96,4.0,0.0746,0,Where Do You Start,Brad Mehldau Trio,0.017097599999999998,0.0306606,-0.966368,0.039936,40.261559999999996,-0.2372,0.24826060464682279,0.8724950289722476,Low,Moderate,Medium,Sad,0.04470842332613391,0.04328824141519251
1555,0.748,0.52,341667,0.0748,0.633,8,0.102,-24.477,1,0.0497,107.327,4.0,0.134,0,The Man I Love,Marcus Roberts,0.03889600000000001,0.06968,-1.8308796,0.055950400000000004,55.81004,-0.046999999999999986,0.31386960281173215,0.8034383246924875,Low,Moderate,Medium,Sad,0.07839116719242903,0.09986648865153538
1556,0.905,0.42,257693,0.0802,0.857,7,0.135,-21.795,1,0.04,122.041,3.0,0.0513,0,Gary's Theme - Remastered,Bill Evans,0.033684,0.021546,-1.747959,0.07258099999999999,51.25722,-0.21685000000000001,0.31093957886224377,0.8267072481447596,Low,Moderate,Fast,Sad,0.046620046620046623,0.08852097130242825
1557,0.912,0.399,325587,0.307,0.623,1,0.115,-14.38,1,0.0347,116.308,4.0,0.0621,0,Trust,Roy Hargrove,0.122493,0.024777900000000002,-4.4146600000000005,0.279984,46.406892000000006,-0.22545,0.36839490218033655,0.6780619091186337,Medium,Not_Danceable,Medium,Sad,0.05560897435897436,0.3362541073384447
1558,0.937,0.428,240093,0.3,0.658,0,0.168,-8.885,1,0.034,122.667,5.0,0.221,0,The Folks Who Live on the Hill,Joshua Redman,0.1284,0.094588,-2.6654999999999998,0.2811,52.501476,-0.14400000000000002,0.38808982613293524,0.6328680492019925,Low,Moderate,Fast,Sad,0.051593323216995446,0.3198294243070362
1559,0.717,0.423,335333,0.158,0.0075,0,0.0975,-15.59,0,0.0346,106.974,4.0,0.19,0,All The Way,Bob Berg,0.066834,0.08037,-2.46322,0.113286,45.250002,-0.05199999999999999,0.3085833877639887,0.6750290739046457,Low,Moderate,Medium,Sad,4.070588235294117,0.2200557103064067
1560,0.93,0.336,314493,0.328,0.732,7,0.111,-15.005,0,0.0386,184.007,3.0,0.198,0,Emperor Jones - Instrumental,Joe Lovano,0.11020800000000001,0.066528,-4.921640000000001,0.30504000000000003,61.82635200000001,-0.198,0.485998507044882,0.683415472196808,Medium,Not_Danceable,Very_Fast,Sad,0.052660300136425656,0.3523093447905478
1561,0.903,0.257,376573,0.216,0.134,8,0.0979,-16.266,0,0.0365,65.125,3.0,0.19,0,Isadora,Christian Scott,0.055512,0.04883,-3.5134559999999997,0.195048,16.737125,-0.228,0.1912309414948213,0.7245677543966655,Low,Not_Danceable,Slow,Sad,0.2703703703703703,0.23893805309734512
1562,0.901,0.368,428973,0.14,0.874,0,0.0688,-15.005,0,0.045,61.758,4.0,0.172,0,I Remember Clifford,Lee Morgan,0.05152,0.06329599999999999,-2.1007000000000002,0.12614,22.726944,-0.1805,0.19635232185624085,0.736415472196808,Low,Not_Danceable,Slow,Sad,0.05142857142857143,0.15521064301552107
1563,0.195,0.323,244867,0.118,0.694,5,0.241,-22.751,0,0.0449,79.554,4.0,0.0706,0,Sous le Ciel de Paris,Jacky Terrasson,0.038114,0.0228038,-2.684618,0.02301,25.695942000000002,0.0993,0.20861355789866567,0.5871589915624682,Low,Not_Danceable,Slow,Sad,0.0646043165467626,0.6020408163265305
1564,0.978,0.575,258040,0.0935,0.452,3,0.109,-15.906,1,0.0858,65.23,4.0,0.289,0,You Go To My Head,Art Pepper,0.0537625,0.16617499999999996,-1.487211,0.091443,37.50725,-0.05700000000000005,0.25660172311903207,0.7867414353969706,Low,Moderate,Slow,Sad,0.18940397350993377,0.09550561797752809
1565,0.91,0.421,763467,0.0967,0.415,7,0.218,-16.441,0,0.0509,77.401,4.0,0.183,0,Gloomy Sunday,Branford Marsalis,0.040710699999999996,0.077043,-1.5898446999999998,0.08799699999999999,32.585820999999996,-0.15300000000000002,0.22999489595969017,0.7684467520585544,Low,Moderate,Slow,Sad,0.12235576923076924,0.10614709110867178
1566,0.936,0.358,212493,0.16,0.34,8,0.0896,-12.658,0,0.0352,179.955,3.0,0.246,0,I Didn't Know About You,Johnny Hodges,0.05728,0.088068,-2.02528,0.14976,64.42389,-0.16600000000000004,0.4294549469689901,0.7175565721256479,Low,Not_Danceable,Very_Fast,Sad,0.1032258064516129,0.17075773745997866
1567,0.918,0.331,507533,0.0861,0.902,5,0.106,-21.226,1,0.0354,107.436,4.0,0.152,0,I Have Dreamed,Christian McBride,0.0284991,0.050312,-1.8275586,0.0790398,35.561316000000005,-0.21750000000000003,0.2548481602438494,0.8232896309850565,Low,Not_Danceable,Medium,Sad,0.03920265780730897,0.09368879216539716
1568,0.971,0.633,149072,0.12,0.871,5,0.121,-20.066,0,0.0428,115.51,3.0,0.473,0,Fools Rush In,Teddy Wilson,0.07596,0.299409,-2.40792,0.11652,73.11783,0.06749999999999995,0.38251029516966817,0.8178640845786317,Low,Moderate,Medium,Neutral,0.049082568807339445,0.12345679012345678
1569,0.899,0.461,477173,0.0389,0.015,0,0.0927,-20.482,1,0.0399,109.374,4.0,0.121,0,Dreamsville,David Halliday,0.017932899999999998,0.055781000000000004,-0.7967498,0.0349711,50.421414,-0.15849999999999997,0.28621553917452025,0.8251263494967978,Low,Moderate,Medium,Sad,2.49375,0.04322222222222222
1570,0.827,0.458,482187,0.217,0.805,5,0.194,-16.582,1,0.0328,107.506,4.0,0.125,0,Old Folks,Xavier Davis,0.099386,0.05725,-3.598294,0.17945899999999998,49.237748,-0.122,0.34095090354887875,0.7021134492223239,Low,Moderate,Medium,Sad,0.040694789081885854,0.26207729468599034
1571,0.972,0.448,308893,0.0532,0.876,5,0.0863,-27.35,1,0.0454,99.757,4.0,0.189,0,I Got It Bad And That Ain't Good,Oscar Peterson Trio,0.0238336,0.084672,-1.45502,0.0517104,44.691136,-0.16749999999999998,0.26795388634879164,0.9145110501169057,Low,Moderate,Medium,Sad,0.051767388825541626,0.05467625899280575
1572,0.97,0.509,252947,0.0461,0.911,1,0.134,-10.693,1,0.0427,132.709,4.0,0.368,0,My Romance,Gene Ammons,0.0234649,0.187312,-0.4929473,0.044717,67.54888100000001,-0.046499999999999986,0.34997765854872326,0.7468809698078682,Low,Moderate,Fast,Neutral,0.04682017543859649,0.0474768280123584
1573,0.949,0.386,567920,0.148,0.792,0,0.0665,-18.921,0,0.0367,94.88,4.0,0.128,0,The Peacocks,Anthony Wonsey Trio,0.057128,0.049408,-2.800308,0.140452,36.62368,-0.21749999999999997,0.2694065658921962,0.7895576903527498,Low,Not_Danceable,Medium,Sad,0.04627994955863809,0.15578947368421053
1574,0.973,0.407,418000,0.106,0.0762,1,0.123,-19.078,1,0.0375,94.231,4.0,0.23,0,A Nightingale Sang In Berkeley Square,Stan Getz,0.04314199999999999,0.09361,-2.022268,0.103138,38.352017,-0.16799999999999998,0.2611449410593761,0.8131537053979873,Low,Moderate,Medium,Sad,0.4857512953367875,0.10882956878850103
1575,0.967,0.384,206040,0.0544,0.964,0,0.115,-19.791,1,0.0485,181.262,3.0,0.301,0,A Hundred Dreams from Now,Ray Bryant,0.020889599999999998,0.11558399999999999,-1.0766304,0.05260479999999999,69.604608,-0.14099999999999996,0.4054623588690865,0.8356018501575683,Low,Not_Danceable,Very_Fast,Sad,0.050259067357512954,0.05619834710743801
1576,0.978,0.514,323200,0.0814,0.00873,0,0.219,-17.149,0,0.0361,64.97,3.0,0.235,0,My Little Brown Book,Duke Ellington,0.0418396,0.12079,-1.3959286000000002,0.0796092,33.39458,-0.11449999999999999,0.23172962893844673,0.8034107349801768,Low,Moderate,Slow,Sad,3.7101747173689623,0.08314606741573034
1577,0.577,0.848,261933,0.465,0.0543,1,0.101,-9.029,0,0.0524,94.02,4.0,0.622,0,Moving On and Getting Over,John Mayer,0.39432,0.527456,-4.198485,0.268305,79.72896,0.4465,0.527401433858978,0.4593319101352038,Medium,Very_Danceable,Medium,Neutral,0.9475587703435805,0.8044982698961939
1578,0.144,0.736,185588,0.616,2.29e-06,4,0.268,-8.016,1,0.0345,101.966,4.0,0.89,0,Safe,Bay Ledges,0.453376,0.65504,-4.937856,0.08870399999999999,75.046976,0.741,0.5558480762651239,0.2543673884314323,Medium,Very_Danceable,Medium,Happy,34.421175508086485,4.248275862068966
1579,0.652,0.865,246610,0.548,0.0161,10,0.113,-7.379,0,0.192,109.989,4.0,0.879,0,Second Nature,Stalking Gia,0.47402000000000005,0.760335,-4.043692,0.35729600000000006,95.140485,0.546,0.5917777363068023,0.43989183694215717,Medium,Very_Danceable,Medium,Happy,11.228070175438596,0.8392036753445636
1580,0.311,0.677,236786,0.738,0.000144,6,0.138,-6.287,1,0.0467,98.963,4.0,0.561,0,The Best Crew,Tep No,0.499626,0.37979700000000005,-4.639806,0.229518,66.997951,0.4635,0.571010388479363,0.2517908915319711,High,Moderate,Medium,Neutral,40.82167832167832,2.3653846153846154
1581,0.273,0.784,266455,0.587,0.0107,9,0.356,-6.361,1,0.0422,107.999,4.0,0.85,0,Hideout,Parcels,0.460208,0.6664,-3.733907,0.160251,84.671216,0.6804999999999999,0.5739092718733476,0.2902098200670936,Medium,Very_Danceable,Medium,Happy,3.6068376068376073,2.1423357664233573
1582,0.83,0.534,238265,0.582,0.0,2,0.125,-6.22,1,0.0424,186.346,4.0,0.289,0,No Le Digas Que Hacer,Karina Vismara,0.310788,0.154326,-3.6200399999999995,0.48305999999999993,99.50876400000001,-0.003500000000000003,0.6412120773848403,0.47610978956999084,Medium,Moderate,Very_Fast,Sad,42.4,0.7003610108303249
1583,0.826,0.876,51547,0.301,0.0,0,0.419,-7.866,1,0.0436,69.009,4.0,0.932,0,Peas Pudding Hot,The Kids Band,0.26367599999999997,0.816432,-2.367666,0.24862599999999999,60.451884,0.49100000000000005,0.4334479176386427,0.5851758666260038,Medium,Very_Danceable,Slow,Happy,43.6,0.3639661426844015
1584,0.791,0.718,144733,0.315,0.0,6,0.228,-13.869,1,0.181,96.981,4.0,0.592,0,Biscuits in the Oven,Raffi,0.22616999999999998,0.425056,-4.368735,0.24916500000000003,69.632358,0.2595,0.4398241423283879,0.6298672359459184,Medium,Very_Danceable,Medium,Neutral,181.0,0.3977272727272727
1585,0.0071,0.498,106680,0.721,0.0,4,0.122,-6.695,1,0.0327,93.31,4.0,0.673,0,Jelly Beans,The Hipwaders,0.359058,0.335154,-4.827095,0.0051191,46.46838,0.58195,0.4946878946222512,0.1603051641760699,High,Moderate,Medium,Happy,32.699999999999996,89.01234567901234
1586,0.0336,0.89,129187,0.891,0.0,2,0.097,-5.542,1,0.0483,119.993,4.0,0.947,0,My Favorite Snack,Imagination Movers,0.79299,0.84283,-4.9379219999999995,0.029937599999999998,106.79377,0.9017,0.7338916985474792,0.10075077767612077,High,Very_Danceable,Medium,Happy,48.300000000000004,25.751445086705203
1587,0.649,0.603,100693,0.355,0.0,0,0.0952,-9.624,1,0.0566,111.405,4.0,0.441,0,Curse of the Spinach,Trout Fishing in America,0.21406499999999998,0.265923,-3.4165200000000002,0.230395,67.177215,0.1975,0.4428637056390159,0.5260471688522924,Medium,Moderate,Medium,Neutral,56.599999999999994,0.5461538461538461
1588,0.519,0.567,160133,0.436,0.0,2,0.247,-9.45,1,0.158,97.206,4.0,0.598,0,Mosquito Burrito,Roger Day,0.247212,0.339066,-4.1202,0.226284,55.115801999999995,0.323,0.43026153152312524,0.45394500355799533,Medium,Moderate,Medium,Neutral,158.0,0.8384615384615385
1589,0.147,0.554,191947,0.844,7.27e-06,9,0.329,-7.763,1,0.0468,159.119,4.0,0.935,0,C'mon Let's Make A Pizza,We Kids Rock,0.46757600000000005,0.5179900000000001,-6.551972,0.12406799999999998,88.151926,0.671,0.6822840969176699,0.1767954660973874,High,Moderate,Very_Fast,Happy,46.46221966304963,5.702702702702703
1590,0.461,0.873,127227,0.511,1.22e-06,2,0.0655,-12.303,1,0.0368,127.93,4.0,0.972,0,Jelly On A Plate,The Kids Band,0.446103,0.848556,-6.286833000000001,0.235571,111.68289,0.692,0.6169875120525022,0.43861441496391174,Medium,Very_Danceable,Fast,Happy,36.75515870637822,1.106060606060606
1591,0.741,0.941,47547,0.256,1.06e-05,1,0.0841,-11.478,1,0.108,110.082,4.0,0.545,0,Little Green Apple,Tumble Tots,0.240896,0.512845,-2.938368,0.189696,103.58716199999999,0.3725,0.5199585238406271,0.6085610450340551,Low,Very_Danceable,Medium,Neutral,106.86720759944588,0.3450134770889488
1592,0.809,0.802,156373,0.288,0.0,7,0.0745,-11.372,1,0.129,119.882,4.0,0.722,0,Always Chew Your Food,Trout Fishing in America,0.230976,0.579044,-3.275136,0.232992,96.14536400000001,0.3575,0.5033425865447421,0.6194834807359967,Low,Very_Danceable,Medium,Happy,129.0,0.3555555555555555
1593,0.278,0.693,87705,0.578,1.52e-06,0,0.121,-11.129,1,0.18,78.158,4.0,0.851,0,"Icy, Creamy Ice Cream",Barney,0.40055399999999997,0.5897429999999999,-6.432561999999999,0.160684,54.163494,0.633,0.4825664676059842,0.34334654874453596,Medium,Moderate,Slow,Happy,179.7268152408339,2.07168458781362
1594,0.995,0.471,82293,0.0148,0.934,3,0.181,-33.097,1,0.0558,102.271,3.0,0.183,0,"Lyric Pieces, Book I Op. 12: I. Arietta",Edvard Grieg,0.0069708,0.08619299999999999,-0.48983560000000004,0.014726000000000001,48.169641,-0.17050000000000004,0.26770764828465676,0.9934,Low,Moderate,Medium,Sad,0.059679144385026736,0.014859437751004017
1595,0.915,0.277,295747,0.0156,0.00654,7,0.148,-24.801,1,0.0482,117.119,3.0,0.0855,0,"String Quartet No. 4 in C Major, D. 46: II. Andante con moto",Franz Schubert,0.0043212,0.023683500000000003,-0.38689559999999995,0.014274,32.441963,-0.27625,0.23217144723336758,0.882132011792213,Low,Not_Danceable,Medium,Sad,6.392572944297083,0.01703056768558952
1596,0.995,0.333,221173,0.0288,0.819,1,0.073,-31.367,1,0.0423,100.189,3.0,0.0857,0,"8 Fantasiestücke, Op.12 : 1. Des Abends",Robert Schumann,0.0095904,0.0285381,-0.9033696,0.028655999999999997,33.362937,-0.28815,0.22232700693602067,0.971146670732947,Low,Not_Danceable,Medium,Sad,0.051585365853658534,0.02891566265060241
1597,0.971,0.338,455307,0.0539,0.328,9,0.121,-21.863,0,0.0414,103.861,4.0,0.205,0,"String Quartet No. 5 in C Major, Op. 29, ""Serenade"": II. Ballata: Allegretto scherzando",Wilhelm Stenhammar,0.018218200000000004,0.06929,-1.1784157,0.0523369,35.105018,-0.21399999999999997,0.23949853192746728,0.8581651824743316,Low,Not_Danceable,Medium,Sad,0.12583586626139817,0.055452674897119344
1598,0.953,0.156,458000,0.023,0.338,10,0.165,-31.082,1,0.0445,140.715,4.0,0.0588,0,"Piano Quartet in E flat, Op.47: 3. Andante cantabile",Robert Schumann,0.003588,0.0091728,-0.714886,0.021918999999999998,21.95154,-0.3691,0.24017427140679914,0.9561827793026328,Low,Not_Danceable,Very_Fast,Sad,0.13126843657817108,0.02410901467505241
1599,0.993,0.294,621280,0.142,0.912,7,0.0673,-20.374,1,0.0388,94.296,4.0,0.199,0,"Piano Sonata No. 18 in G Major, Op. 78, D. 894: IV. Allegretto",Franz Schubert,0.04174799999999999,0.058506,-2.8931079999999993,0.141006,27.723024,-0.25,0.2356046312711891,0.8209951204635559,Low,Not_Danceable,Medium,Sad,0.04249726177437021,0.14285714285714285
1600,0.913,0.152,275653,0.0626,0.00204,5,0.142,-20.947,1,0.0395,137.174,5.0,0.0484,0,"Trio Sonata in G Major, Wq. 144: I. Adagio",Carl Philipp Emanuel Bach,0.0095152,0.007356799999999999,-1.3112822,0.057153800000000005,20.850448,-0.3563,0.24515740412428855,0.8266200670936262,Low,Not_Danceable,Fast,Sad,12.993421052631579,0.06849015317286652
1601,0.983,0.236,260000,0.0632,0.452,10,0.101,-21.189,0,0.0439,133.959,5.0,0.0559,0,"Trio No. 2 en Mi Mineur, Op. 92: III. Andante con moto",Camille Saint-Saëns,0.0149152,0.013192399999999998,-1.3391448000000001,0.0621256,31.614324,-0.34555,0.2671075985194862,0.8522135000508285,Low,Not_Danceable,Fast,Sad,0.09690949227373069,0.06422764227642278
1602,0.951,0.173,649415,0.0619,0.526,5,0.132,-20.788,1,0.0466,72.695,4.0,0.0886,0,"String Quintet in C Major, Op. 29: II. Adagio molto espressivo",Ludwig van Beethoven,0.010708699999999998,0.015327799999999999,-1.2867772,0.05886689999999999,12.576234999999999,-0.3447,0.12657999129109512,0.8379037206465386,Low,Not_Danceable,Slow,Sad,0.08842504743833017,0.06502100840336135
